name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
h azimuddin,nazimuddin,0,h azimuddin,n azimuddin,h azimuddin,n azimuddin,0.9629161627365647,0.862152,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.107185006
k annapoorani,v annapoorani,0,k annapoorani,v annapoorani,k annapoorani,v annapoorani,0.9669091709090234,0.7907413,0.9487179487179488,0,0,1,0.3333333333333333,0.92,1,0,0,0.118694074
dhan ahmed,khan ahmed,0,dhan ahmed,khan ahmed,dhan ahmed,khan ahmed,0.7727712179205667,0.76818305,0.9333333333333332,0,0,1,0.3333333333333333,0.9,0,0,0,0.107357524
fazil n,fazil j,0,fazil n,fazil j,fazil n,fazil j,0.9450206147160511,0.8603425,0.9428571428571428,0,0,1,0.3333333333333333,0.86,0,0,0,0.107185006
ajeesh sharmila,rajneesh sharma,0,ajeesh sharmila,rajneesh sharma,ajeesh sharmila,rajneesh sharma,0.3328330726996098,0.50015414,0.9111111111111111,0,0,4,0.0,0.87,1,0,0,0.18077637
j mahendrakumar,m mahendrakumar,0,j mahendrakumar,m mahendrakumar,j mahendrakumar,m mahendrakumar,0.9474409661120922,0.89413685,0.9317460317460317,0,0,1,0.3333333333333333,0.93,0,0,0,0.11785848
aditya badhai,aditya bhandari,0,aditya badhai,aditya bhandari,aditya badhai,aditya bhandari,0.5579525212703071,0.7203588,0.9579487179487179,0,1,4,0.3333333333333333,0.86,1,0,0,0.11008153
balaji k m,balaji m c,0,balaji k m,balaji m c,balaji k m,balaji m c,0.9133311862813192,0.9032332,0.9377777777777778,0,0,2,0.5,0.9,1,0,0,0.107185006
faizal x,faizal r,0,faizal x,faizal r,faizal x,faizal r,0.9380019158702438,0.8758049,0.95,0,0,1,0.3333333333333333,0.88,0,0,0,0.107185006
g sambasiva rao,sambasiva rao m,0,g sambasiva rao,sambasiva rao m,g sambasiva rao,sambasiva rao m,0.9593264940511473,0.8998182,0.9111111111111111,0,0,4,0.5,0.93,1,0,0,0.121477015
namrata jadwani,namrata lalwani,0,namrata jadwani,namrata lalwani,namrata jadwani,namrata lalwani,0.5969234082776455,0.81531274,0.9466666666666667,0,1,2,0.3333333333333333,0.87,1,0,0,0.107711636
guruprasath j,guruprasath s,0,guruprasath j,guruprasath s,guruprasath j,guruprasath s,0.9582101063798284,0.89391994,0.9692307692307692,0,1,1,0.3333333333333333,0.92,0,0,0,0.11954321
ripesh kushwah,rajesh kushwah,0,ripesh kushwah,rajesh kushwah,ripesh kushwah,rajesh kushwah,0.6518298380375356,0.5894887,0.9142857142857143,0,0,2,0.3333333333333333,0.86,0,0,0,0.10693634
khushboo maroo,khushboo saroj,0,khushboo maroo,khushboo saroj,khushboo maroo,khushboo saroj,0.7423528672984611,0.7855787,0.9428571428571428,0,0,2,0.3333333333333333,0.86,0,0,0,0.107357524
y umamaheswari,v umamaheswari,0,y umamaheswari,v umamaheswari,y umamaheswari,v umamaheswari,0.9444291761100182,0.8035022,0.9523809523809524,0,0,1,0.3333333333333333,0.93,1,0,0,0.11785848
pranit desai,rajni desai,0,pranit desai,rajni desai,pranit desai,rajni desai,0.4944732474785612,0.63166964,0.914141414141414,0,0,3,0.3333333333333333,0.87,1,0,0,0.10631052
sandeep chikali,sandeep chelikani,0,sandeep chikali,sandeep chelikani,sandeep chikali,sandeep chelikani,0.46377239735907516,0.5730885,0.9498039215686275,0,1,3,0.3333333333333333,0.88,1,0,0,0.10631052
g sankaranarayanan,h sankaranarayanan,0,g sankaranarayanan,h sankaranarayanan,g sankaranarayanan,h sankaranarayanan,0.9520346653931729,0.8809546,0.9629629629629629,0,0,1,0.3333333333333333,0.94,0,0,0,0.109444074
gokul x,gokul s,0,gokul x,gokul s,gokul x,gokul s,0.9145062649715137,0.8502399,0.9428571428571428,0,1,1,0.3333333333333333,0.86,0,0,0,0.10796189
prashanta baruah,upasana baruah,0,prashanta baruah,upasana baruah,prashanta baruah,upasana baruah,0.5623039913624842,0.63600636,0.9136904761904763,0,0,4,0.3333333333333333,0.87,1,0,0,0.110261485
k boopathy,r boopathy,0,k boopathy,r boopathy,k boopathy,r boopathy,0.9665055343736335,0.7551584,0.9333333333333332,0,0,1,0.3333333333333333,0.9,0,0,0,0.107185006
k umamageswari,umamageswari a,0,k umamageswari,umamageswari a,k umamageswari,umamageswari a,0.9753852510641756,0.8894736,0.9047619047619048,0,0,4,0.3333333333333333,0.93,1,0,0,0.121477015
marun raj,arun raj,0,marun raj,arun raj,marun raj,arun raj,0.7572827137653557,0.6146523,0.9629629629629629,0,0,1,0.3333333333333333,0.94,0,0,0,0.1096729
anil trivedi,mansi trivedi,0,anil trivedi,mansi trivedi,anil trivedi,mansi trivedi,0.6753207240391833,0.7142903,0.9209401709401709,0,0,3,0.3333333333333333,0.88,1,0,0,0.11165771
apoorva sareen,apoorva saxena,0,apoorva sareen,apoorva saxena,apoorva sareen,apoorva saxena,0.6606585131720725,0.6449741,0.9428571428571428,0,1,3,0.3333333333333333,0.86,1,0,0,0.11165771
kamakshi s,kamakshi m,0,kamakshi s,kamakshi m,kamakshi s,kamakshi m,0.953474050017761,0.8267972,0.96,0,0,1,0.3333333333333333,0.9,1,0,0,0.107185006
lakshmikanth t,lakshmikanth n,0,lakshmikanth t,lakshmikanth n,lakshmikanth t,lakshmikanth n,0.9531493167699027,0.9143272,0.9714285714285714,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
vishwani,ishani,0,vishwani,ishani,vishwani,ishani,0.24378707002337438,0.32790717,0.9166666666666666,0,0,2,0.0,0.86,1,0,0,0.18077637
irfan x,irfan v,0,irfan x,irfan v,irfan x,irfan v,0.9167425631655383,0.8408576,0.9428571428571428,0,1,1,0.3333333333333333,0.86,0,0,0,0.10796189
neelima x,neelima v,0,neelima x,neelima v,neelima x,neelima v,0.9265317167790241,0.842432,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
bassin john,aswin john,0,bassin john,aswin john,bassin john,aswin john,0.45545602526098333,0.50713867,0.9060606060606061,0,0,2,0.3333333333333333,0.86,0,0,0,0.10631052
nisha x,nisha r,0,nisha x,nisha r,nisha x,nisha r,0.8373504185299274,0.864893,0.9428571428571428,0,0,1,0.3333333333333333,0.86,1,0,0,0.107357524
krishna x,krishna s,0,krishna x,krishna s,krishna x,krishna s,0.8914476163785067,0.8239248,0.9555555555555556,0,1,1,0.3333333333333333,0.89,1,0,0,0.10796189
pradeep x,pradeep r,0,pradeep x,pradeep r,pradeep x,pradeep r,0.8933675245668966,0.7688863,0.9555555555555556,0,1,1,0.3333333333333333,0.89,0,0,0,0.10796189
sundaram tiwari,sudama tiwari,0,sundaram tiwari,sudama tiwari,sundaram tiwari,sudama tiwari,0.5477029876657428,0.7259508,0.9029059829059829,0,0,3,0.3333333333333333,0.86,1,0,0,0.1111794
cristo joseph,chris joseph,0,cristo joseph,chris joseph,cristo joseph,chris joseph,0.530437859782449,0.7093636,0.9015734265734265,0,0,3,0.3333333333333333,0.88,0,0,0,0.11155377
amrita goutam,amrita gupta,0,amrita goutam,amrita gupta,amrita goutam,amrita gupta,0.576668901208124,0.54194534,0.9525641025641025,0,1,3,0.3333333333333333,0.88,1,0,0,0.11165771
ravindranath r,ravindranath p,0,ravindranath r,ravindranath p,ravindranath r,ravindranath p,0.9520170064298702,0.8801515,0.9714285714285714,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
manohar adak,manohar jadav,0,manohar adak,manohar jadav,manohar adak,manohar jadav,0.5768316795846183,0.625341,0.9525641025641025,0,0,2,0.3333333333333333,0.88,0,0,0,0.10693634
sameer naqash,samreen naqash,0,sameer naqash,samreen naqash,sameer naqash,samreen naqash,0.6724603897756405,0.5743294,0.9474358974358974,0,1,2,0.3333333333333333,0.89,0,0,0,0.107711636
jessica sharon,jessica sekhon,0,jessica sharon,jessica sekhon,jessica sharon,jessica sekhon,0.6968763856163728,0.69358885,0.9428571428571428,0,1,3,0.3333333333333333,0.86,1,0,0,0.11165771
shruti khaneja,shruti khurana,0,shruti khaneja,shruti khurana,shruti khaneja,shruti khurana,0.5358195971879014,0.75959134,0.9428571428571428,0,1,4,0.3333333333333333,0.86,1,0,0,0.11117885
snehalatha p,snehalatha b,0,snehalatha p,snehalatha b,snehalatha p,snehalatha b,0.952765587872839,0.91295624,0.9666666666666666,0,1,1,0.3333333333333333,0.92,1,0,0,0.11954321
karishma vijan,karishma rajan,0,karishma vijan,karishma rajan,karishma vijan,karishma rajan,0.7636508332764859,0.69346756,0.9261904761904762,0,1,2,0.3333333333333333,0.86,1,0,0,0.1081355
kim divakar,jim divakar,0,kim divakar,jim divakar,kim divakar,jim divakar,0.6682541949653528,0.6872153,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.10693634
kalpana anand,aparna anand,0,kalpana anand,aparna anand,kalpana anand,aparna anand,0.3885410546190462,0.83263993,0.9209401709401709,0,0,3,0.3333333333333333,0.88,1,0,0,0.10631052
prakshit pachori,rakshit pancholi,0,prakshit pachori,rakshit pancholi,prakshit pachori,rakshit pancholi,0.3934331861449757,0.3762545,0.9166666666666666,0,0,3,0.0,0.88,1,0,0,0.18077637
rajeev duggal,sanjeev duggal,0,rajeev duggal,sanjeev duggal,rajeev duggal,sanjeev duggal,0.8349976028455701,0.77911305,0.9267399267399267,0,0,2,0.3333333333333333,0.89,0,0,0,0.107357524
swapan bhowmik,shayan bhowmik,0,swapan bhowmik,shayan bhowmik,swapan bhowmik,shayan bhowmik,0.6562811206866251,0.69664556,0.9142857142857143,0,0,2,0.3333333333333333,0.86,0,0,0,0.10693634
neelam kundliya,neelam kalundia,0,neelam kundliya,neelam kalundia,neelam kundliya,neelam kalundia,0.3956986320786599,0.75839597,0.9304761904761905,0,1,4,0.3333333333333333,0.87,1,0,0,0.10631052
hanu ramesh,anu ramesh,0,hanu ramesh,anu ramesh,hanu ramesh,anu ramesh,0.8131966800228835,0.80034274,0.9696969696969697,0,0,1,0.3333333333333333,0.95,0,0,0,0.10957546
swapnil sachan,swapnil garcha,0,swapnil sachan,swapnil garcha,swapnil sachan,swapnil garcha,0.641384192374256,0.51968336,0.9428571428571428,0,1,3,0.3333333333333333,0.86,0,0,0,0.11165771
r shobana,c shobana,0,r shobana,c shobana,r shobana,c shobana,0.9355915453866432,0.81582737,0.9259259259259259,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
aliya zehra raza,falaq zehra raza,0,aliya zehra raza,falaq zehra raza,aliya zehra raza,falaq zehra raza,0.6619093886473021,0.72167563,0.9166666666666666,0,0,4,0.5,0.88,1,0,0,0.110261485
k rikhari,k srihari,0,k rikhari,k srihari,k rikhari,k srihari,0.3074377817452856,0.5601656,0.9407407407407408,0,0,2,0.3333333333333333,0.89,1,0,0,0.10631052
rajesh sahu,brajesh sahu,0,rajesh sahu,brajesh sahu,rajesh sahu,brajesh sahu,0.8138624191705041,0.6753104,0.9722222222222222,0,0,1,0.3333333333333333,0.96,0,0,0,0.10957546
lalit sagar,amit sagar,0,lalit sagar,amit sagar,lalit sagar,amit sagar,0.5422984789321554,0.7238621,0.9060606060606061,0,0,2,0.3333333333333333,0.86,0,0,0,0.108698316
animesh vishwakarma,nishi vishwakarma,0,animesh vishwakarma,nishi vishwakarma,animesh vishwakarma,nishi vishwakarma,0.6660783206798435,0.7793578,0.9069272445820434,0,0,4,0.3333333333333333,0.89,1,0,0,0.110261485
chakravarthy v,chakravarthy k,0,chakravarthy v,chakravarthy k,chakravarthy v,chakravarthy k,0.9607333381808569,0.8410419,0.9714285714285714,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
upwan kumar,pawan kumar,0,upwan kumar,pawan kumar,upwan kumar,pawan kumar,0.35585735252775963,0.7473769,0.9060606060606061,0,0,2,0.3333333333333333,0.91,0,0,0,0.10631052
sathiya murali,savitha murali,0,sathiya murali,savitha murali,sathiya murali,savitha murali,0.510828943283998,0.7039299,0.9413919413919414,0,0,4,0.3333333333333333,0.86,1,0,0,0.10631052
shona christopher,usha christopher,0,shona christopher,usha christopher,shona christopher,usha christopher,0.795124644773622,0.69401526,0.9399509803921569,0,0,3,0.3333333333333333,0.91,1,0,0,0.112095155
a sai kumar,b sai kumar,0,a sai kumar,b sai kumar,a sai kumar,b sai kumar,0.8947740902131631,0.88852584,0.9060606060606061,0,0,1,0.5,0.91,1,0,0,0.107185006
gyanander mittal,anand mittal,0,gyanander mittal,anand mittal,gyanander mittal,anand mittal,0.6377802860009265,0.53581023,0.9166666666666666,0,0,4,0.3333333333333333,0.86,0,0,0,0.110261485
aditi krishna,dipti krishna,0,aditi krishna,dipti krishna,aditi krishna,dipti krishna,0.5343540910678519,0.7729528,0.9487179487179488,0,0,2,0.3333333333333333,0.92,1,0,0,0.120338306
akshata x,akshata b,0,akshata x,akshata b,akshata x,akshata b,0.8971767722654681,0.8562951,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
phalguni sharma,shagun sharma,0,phalguni sharma,shagun sharma,phalguni sharma,shagun sharma,0.3506656685265272,0.75945467,0.9076923076923077,0,0,3,0.3333333333333333,0.86,1,0,0,0.10631052
vivek badhe,vivek baghel,0,vivek badhe,vivek baghel,vivek badhe,vivek baghel,0.4824275192501805,0.63611674,0.9484848484848484,0,1,2,0.3333333333333333,0.87,0,0,0,0.10631052
avinash parmar,avinash sharma,0,avinash parmar,avinash sharma,avinash parmar,avinash sharma,0.7449556529457027,0.63179684,0.9428571428571428,0,1,3,0.3333333333333333,0.86,0,0,0,0.112095155
d ramachandran,ramachandran a,0,d ramachandran,ramachandran a,d ramachandran,ramachandran a,0.9481930023454609,0.88415766,0.9047619047619048,0,0,4,0.3333333333333333,0.93,0,0,0,0.121477015
anuradha x,anuradha g,0,anuradha x,anuradha g,anuradha x,anuradha g,0.9044134648573288,0.7615959,0.96,0,1,1,0.3333333333333333,0.9,1,0,0,0.10796189
v kamalanathan,m kamalanathan,0,v kamalanathan,m kamalanathan,v kamalanathan,m kamalanathan,0.9499690150838161,0.8080413,0.9010989010989011,0,0,1,0.3333333333333333,0.93,0,0,0,0.11785848
akshay x,akshay d,0,akshay x,akshay d,akshay x,akshay d,0.8850633788611845,0.8453055,0.95,0,0,1,0.3333333333333333,0.88,0,0,0,0.107357524
nitin chaturvedi,neeti chaturvedi,0,nitin chaturvedi,neeti chaturvedi,nitin chaturvedi,neeti chaturvedi,0.7277735884293286,0.79675174,0.9035714285714286,0,0,3,0.3333333333333333,0.88,1,0,0,0.112095155
reena tripathi,praveen tripathi,0,reena tripathi,praveen tripathi,reena tripathi,praveen tripathi,0.6493351327070919,0.6158715,0.9345238095238096,0,0,4,0.3333333333333333,0.87,1,0,0,0.110261485
c rajesh kumar,e rajesh kumar,0,c rajesh kumar,e rajesh kumar,c rajesh kumar,e rajesh kumar,0.859384608552689,0.84530526,0.9010989010989011,0,0,1,0.5,0.93,0,0,0,0.118045904
r s muralidharan,v r muralidharan,0,r s muralidharan,v r muralidharan,r s muralidharan,v r muralidharan,0.962112625799348,0.87689734,0.9361111111111112,0,0,2,0.5,0.94,0,0,0,0.109444074
s murugan,v murugan,0,s murugan,v murugan,s murugan,v murugan,0.9402528922192006,0.8128537,0.9259259259259259,0,0,1,0.3333333333333333,0.89,0,0,0,0.107185006
jayasimha reddy,narasimha reddy,0,jayasimha reddy,narasimha reddy,jayasimha reddy,narasimha reddy,0.7464687919288642,0.7469568,0.9111111111111111,0,0,2,0.3333333333333333,0.87,1,0,0,0.107357524
d deepalakshmi,deepalakshmi a,0,d deepalakshmi,deepalakshmi a,d deepalakshmi,deepalakshmi a,0.9619847855533293,0.88492864,0.9142857142857143,0,0,4,0.3333333333333333,0.93,1,0,0,0.121477015
maurya b,madhurya b,0,maurya b,madhurya b,maurya b,madhurya b,0.484147869583419,0.4764731,0.9466666666666665,0,0,2,0.3333333333333333,0.89,1,0,0,0.10631052
charumati elangovan,bharathi elangovan,0,charumati elangovan,bharathi elangovan,charumati elangovan,bharathi elangovan,0.6603172804910877,0.5290343,0.9103313840155945,0,0,4,0.3333333333333333,0.86,1,0,0,0.110261485
h gokulakrishnan,gokulakrishnan r,0,h gokulakrishnan,gokulakrishnan r,h gokulakrishnan,gokulakrishnan r,0.9661846172812281,0.9039346,0.9166666666666666,0,0,4,0.3333333333333333,0.94,0,0,0,0.11032438
sr immaculate,xess immaculate,0,sr immaculate,xess immaculate,sr immaculate,xess immaculate,0.7722470906050438,0.56155336,0.9076923076923077,0,0,3,0.3333333333333333,0.87,0,0,0,0.112095155
c anurekha,p anurekha,0,c anurekha,p anurekha,c anurekha,p anurekha,0.9377607737020399,0.8753177,0.9333333333333332,0,0,1,0.3333333333333333,0.9,1,0,0,0.107185006
nida chaudhary,rida chaudhary,0,nida chaudhary,rida chaudhary,nida chaudhary,rida chaudhary,0.7469605125750932,0.73484457,0.9523809523809524,0,0,1,0.3333333333333333,0.93,1,0,0,0.118045904
nidhi x,nidhi r,0,nidhi x,nidhi r,nidhi x,nidhi r,0.8986506168017301,0.8571449,0.9428571428571428,0,0,1,0.3333333333333333,0.86,1,0,0,0.107185006
meera x,meera r,0,meera x,meera r,meera x,meera r,0.8787343465104198,0.8078748,0.9428571428571428,0,0,1,0.3333333333333333,0.86,1,0,0,0.107357524
ibohal singh,bhal singh,0,ibohal singh,bhal singh,ibohal singh,bhal singh,0.45908591869786564,0.81635356,0.9444444444444445,0,0,2,0.3333333333333333,0.91,0,0,0,0.10631052
kavitha suresh,navitha suresh,0,kavitha suresh,navitha suresh,kavitha suresh,navitha suresh,0.795672768744511,0.75667304,0.9523809523809524,0,0,1,0.3333333333333333,0.93,1,0,0,0.118045904
meena l k,meena m k,0,meena l k,meena m k,meena l k,meena m k,0.8849623627315492,0.8734766,0.9555555555555556,0,0,1,0.5,0.89,1,0,0,0.107357524
dhivya x,dhivya p,0,dhivya x,dhivya p,dhivya x,dhivya p,0.9124913289266227,0.8824482,0.95,0,0,1,0.3333333333333333,0.88,1,0,0,0.107185006
kashib ansari,arshi ansari,0,kashib ansari,arshi ansari,kashib ansari,arshi ansari,0.5218964154209204,0.76738036,0.9209401709401709,0,0,3,0.3333333333333333,0.88,1,0,0,0.11155377
vinoth p n,vinoth n v,0,vinoth p n,vinoth n v,vinoth p n,vinoth n v,0.9376766542114732,0.89253235,0.9377777777777778,0,0,2,0.5,0.9,0,0,0,0.107185006
kruti bhatia,shruti bhatia,0,kruti bhatia,shruti bhatia,kruti bhatia,shruti bhatia,0.7438929232436271,0.9094353,0.9209401709401709,0,0,2,0.3333333333333333,0.88,1,0,0,0.107357524
g malini,g nalini,0,g malini,g nalini,g malini,g nalini,0.686636461420986,0.56792665,0.9333333333333333,0,1,1,0.3333333333333333,0.88,1,0,0,0.107711636
amrita irom,amrita roy,0,amrita irom,amrita roy,amrita irom,amrita roy,0.5796002198406522,0.54053605,0.9436363636363637,0,1,2,0.3333333333333333,0.86,1,0,0,0.107711636
ibadur rahman khan,abdur rahman khan,0,ibadur rahman khan,abdur rahman khan,ibadur rahman khan,abdur rahman khan,0.6028858182138526,0.8967457,0.9618736383442266,0,0,2,0.5,0.91,0,0,0,0.10693634
o pradeep,m pradeep,0,o pradeep,m pradeep,o pradeep,m pradeep,0.8569264420175163,0.7580098,0.9259259259259259,0,0,1,0.3333333333333333,0.89,0,0,0,0.107357524
nitesh dua,ritesh dua,0,nitesh dua,ritesh dua,nitesh dua,ritesh dua,0.7799904377901522,0.5746829,0.9333333333333332,0,0,1,0.3333333333333333,0.9,1,0,0,0.107357524
danish malik,anish malik,0,danish malik,anish malik,danish malik,anish malik,0.8325797839880775,0.80001414,0.9722222222222222,0,0,1,0.3333333333333333,0.96,0,0,0,0.10957546
supriya devi,priya devi,0,supriya devi,priya devi,supriya devi,priya devi,0.7669368391075028,0.81405413,0.9444444444444445,0,0,2,0.3333333333333333,0.91,1,0,0,0.107357524
thanga kumaran,uthaya kumaran,0,thanga kumaran,uthaya kumaran,thanga kumaran,uthaya kumaran,0.3913685598287601,0.7019259,0.9047619047619048,0,0,3,0.3333333333333333,0.86,1,0,0,0.10631052
ash sanjib,das sanjib,0,ash sanjib,das sanjib,ash sanjib,das sanjib,0.8008426127177796,0.55710745,0.9333333333333332,0,0,2,0.3333333333333333,0.9,0,0,0,0.107357524
abhishek hirwani,abhishek rai,0,abhishek hirwani,abhishek rai,abhishek hirwani,abhishek rai,0.6027253026301134,0.6325433,0.9333333333333333,0,1,4,0.3333333333333333,0.86,1,0,0,0.110261485
m abhinav,g abhinav,0,m abhinav,g abhinav,m abhinav,g abhinav,0.9329022006009261,0.8309104,0.9259259259259259,0,0,1,0.3333333333333333,0.89,0,0,0,0.107185006
madhavi x,madhavi p,0,madhavi x,madhavi p,madhavi x,madhavi p,0.889204499475366,0.8597563,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107357524
k shanbagavalli,shanbagavalli s,0,k shanbagavalli,shanbagavalli s,k shanbagavalli,shanbagavalli s,0.9777998845708905,0.80653644,0.9111111111111111,0,0,4,0.3333333333333333,0.93,1,0,0,0.121477015
lalitha rajendran,anitha rajendran,0,lalitha rajendran,anitha rajendran,lalitha rajendran,anitha rajendran,0.6772965580387763,0.8845345,0.9399509803921569,0,0,2,0.3333333333333333,0.91,1,0,0,0.10693634
revathi x,revathi t,0,revathi x,revathi t,revathi x,revathi t,0.9025367487332836,0.8085823,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
avinash x,avinash p,0,avinash x,avinash p,avinash x,avinash p,0.893861360518466,0.8324126,0.9555555555555556,0,1,1,0.3333333333333333,0.89,0,0,0,0.10796189
laha apurba,saha apurba,0,laha apurba,saha apurba,laha apurba,saha apurba,0.8325387887984108,0.87118673,0.9393939393939394,0,0,1,0.3333333333333333,0.91,1,0,0,0.107357524
uday prabhu,sudha prabhu,0,uday prabhu,sudha prabhu,uday prabhu,sudha prabhu,0.5816421246075252,0.78738546,0.914141414141414,0,0,3,0.3333333333333333,0.87,0,0,0,0.11165771
latha kishore,patcha kishore,0,latha kishore,patcha kishore,latha kishore,patcha kishore,0.5766606062317631,0.684438,0.9267399267399267,0,0,2,0.3333333333333333,0.89,1,0,0,0.10693634
saravanan d,saravanan m,0,saravanan d,saravanan m,saravanan d,saravanan m,0.9267792500398863,0.8720387,0.9636363636363636,0,1,1,0.3333333333333333,0.91,0,0,0,0.10796189
deepika x,deepika m,0,deepika x,deepika m,deepika x,deepika m,0.92123682793305,0.8134476,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
jaiti uppal,amit uppal,0,jaiti uppal,amit uppal,jaiti uppal,amit uppal,0.6217230269814904,0.623914,0.9060606060606061,0,0,3,0.3333333333333333,0.86,0,0,0,0.11165771
t balasubramanian,balasubramanian k,0,t balasubramanian,balasubramanian k,t balasubramanian,balasubramanian k,0.9609999865856713,0.8705476,0.9215686274509803,0,0,4,0.3333333333333333,0.94,0,0,0,0.11032438
pratap shanmugam,rama shanmugam,0,pratap shanmugam,rama shanmugam,pratap shanmugam,rama shanmugam,0.7027225557379138,0.70946467,0.9136904761904763,0,0,3,0.3333333333333333,0.87,0,0,0,0.11165771
meena dharadhar,meena dharmadas,0,meena dharadhar,meena dharmadas,meena dharadhar,meena dharmadas,0.589334244331988,0.71311885,0.9466666666666667,0,1,3,0.3333333333333333,0.87,1,0,0,0.11165771
prerna panthri,prerna banthia,0,prerna panthri,prerna banthia,prerna panthri,prerna banthia,0.6010004066129165,0.6547289,0.9428571428571428,0,1,3,0.3333333333333333,0.86,1,0,0,0.11165771
balasubramaniam m,balasubramaniam r,0,balasubramaniam m,balasubramaniam r,balasubramaniam m,balasubramaniam r,0.9732419368109769,0.90680015,0.9764705882352941,0,1,1,0.3333333333333333,0.94,0,0,0,0.12185838
raman sandhu,aman sandhu,0,raman sandhu,aman sandhu,raman sandhu,aman sandhu,0.8664849032030674,0.7857244,0.9722222222222222,0,0,1,0.3333333333333333,0.96,0,0,0,0.10957546
mangesh shastry,manisha shastry,0,mangesh shastry,manisha shastry,mangesh shastry,manisha shastry,0.6873948796617014,0.58903635,0.9018803418803419,0,1,3,0.3333333333333333,0.87,0,0,0,0.11165771
prashant nyati,prashant bhati,0,prashant nyati,prashant bhati,prashant nyati,prashant bhati,0.6072523844592371,0.64936084,0.9428571428571428,0,1,2,0.3333333333333333,0.86,1,0,0,0.107711636
s jayapradha,r jayapradha,0,s jayapradha,r jayapradha,s jayapradha,r jayapradha,0.9653854722991717,0.897037,0.9444444444444443,0,0,1,0.3333333333333333,0.92,1,0,0,0.118694074
sathishkumar p,d sathishkumar,0,sathishkumar p,d sathishkumar,sathishkumar p,d sathishkumar,0.9528427733597886,0.91342705,0.9047619047619048,0,0,4,0.3333333333333333,0.93,0,0,0,0.121477015
mohit varshney,rohit varshney,0,mohit varshney,rohit varshney,mohit varshney,rohit varshney,0.8651362767049209,0.8521637,0.9523809523809524,0,0,1,0.3333333333333333,0.93,0,0,0,0.118045904
g suguna,m suguna,0,g suguna,m suguna,g suguna,m suguna,0.9370515995485938,0.81046736,0.9166666666666666,0,0,1,0.3333333333333333,0.88,1,0,0,0.107185006
ravi dixit,rakhi dixit,0,ravi dixit,rakhi dixit,ravi dixit,rakhi dixit,0.7104155911090057,0.5319925,0.9248484848484849,0,0,2,0.3333333333333333,0.86,1,0,0,0.107295714
ramkumar c,rajmumar c,0,ramkumar c,rajmumar c,ramkumar c,rajmumar c,0.22181131996499714,0.5305517,0.9466666666666665,0,0,2,0.3333333333333333,0.9,0,0,0,0.10631052
tamilarasan m,tamilarasan c,0,tamilarasan m,tamilarasan c,tamilarasan m,tamilarasan c,0.950233415290681,0.8433548,0.9692307692307692,0,1,1,0.3333333333333333,0.92,0,0,0,0.11954321
sonali shetty,sonia shetty,0,sonali shetty,sonia shetty,sonali shetty,sonia shetty,0.6595229866696692,0.6085329,0.9626068376068376,0,0,3,0.3333333333333333,0.88,1,0,0,0.11165771
kajal mahato,ajay mahato,0,kajal mahato,ajay mahato,kajal mahato,ajay mahato,0.6590896908872128,0.7410013,0.914141414141414,0,0,2,0.3333333333333333,0.87,0,0,0,0.10693634
ayesha x,ayesha s,0,ayesha x,ayesha s,ayesha x,ayesha s,0.9101490255056446,0.82748604,0.95,0,1,1,0.3333333333333333,0.88,1,0,0,0.10796189
usha rajesh,shah rajesh,0,usha rajesh,shah rajesh,usha rajesh,shah rajesh,0.613612712804104,0.7233418,0.9393939393939394,0,0,2,0.3333333333333333,0.91,0,0,0,0.10693634
naved ali,javed ali,0,naved ali,javed ali,naved ali,javed ali,0.7174340794127143,0.7750378,0.9259259259259259,0,0,1,0.3333333333333333,0.89,1,0,0,0.107357524
v madanagopalan,madanagopalan,0,v madanagopalan,madanagopalan,v madanagopalan,madanagopalan,0.9811215925455418,0.90113235,0.9555555555555556,0,0,2,0.5,1.0,0,0,0,0.14484781
mrinal sana,mrinal rana,0,mrinal sana,mrinal rana,mrinal sana,mrinal rana,0.8627811029060862,0.5217074,0.9636363636363636,0,1,1,0.3333333333333333,0.91,1,0,0,0.1081355
a sri lalitha,g sri lalitha,0,a sri lalitha,g sri lalitha,a sri lalitha,g sri lalitha,0.9495691359747315,0.8855798,0.9487179487179488,0,0,1,0.5,0.92,1,0,0,0.118694074
n sinha,anu sinha,0,n sinha,anu sinha,n sinha,anu sinha,0.7625063313846749,0.6853547,0.9259259259259259,0,0,2,0.3333333333333333,0.88,1,0,0,0.107357524
