name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
mehta harsh,harish mehta,1,mehta harsh,harish mehta,mehta harsh,harish mehta,0.7525041083985781,0.64440745,0.6446608946608947,0,0,11,0.3333333333333333,0.96,1,0,1,0.88654673
mehta pawan kumar,p mehta,1,mehta pawan kumar,p mehta,mehta pawan kumar,p mehta,0.6761565973964285,0.70140094,0.6610644257703081,0,0,14,0.25,0.83,1,1,1,0.89895767
sharma miss prachi sanjay,prachi sanjay sharma,1,sharma prachi sanjay,prachi sanjay sharma,sharma prachi sanjay,prachi sanjay sharma,1.0,0.9771948,0.8263157894736842,0,0,14,1.0,1.0,1,1,1,0.89895767
nayak dhruvil vishvesh,vishvesh nayak,1,nayak dhruvil vishvesh,vishvesh nayak,nayak dhruvil vishvesh,vishvesh nayak,0.7480199295800605,0.7301694,0.6341991341991342,0,0,19,0.6666666666666666,1.0,0,1,1,0.89895767
patel aja,a patel,1,patel aja,a patel,patel aja,a patel,0.7904450178203951,0.77616686,0.6746031746031745,0,0,6,0.3333333333333333,0.88,0,1,1,0.89895767
deo ashish anil,ashish deo,1,deo ashish anil,ashish deo,deo ashish anil,ashish deo,0.8659560640382411,0.7401746,0.5793650793650793,0,0,8,0.6666666666666666,1.0,0,1,1,0.89895767
chauhan biren,b chauhan,1,chauhan biren,b chauhan,chauhan biren,b chauhan,0.6844569346060367,0.7231534,0.772079772079772,0,0,8,0.3333333333333333,0.88,0,1,1,0.89895767
patil ramesh,ramesh patel,1,patil ramesh,ramesh patel,patil ramesh,ramesh patel,0.6416199274122555,0.6206427,0.5555555555555555,0,0,9,0.3333333333333333,0.92,0,0,1,0.56464946
maniar pulkit,pulkit maniyar,1,maniar pulkit,pulkit maniyar,maniar pulkit,pulkit maniyar,0.7268711936240475,0.67570245,0.4478021978021978,0,0,13,0.3333333333333333,0.96,0,0,1,0.88654673
miss gupta ruchi,r gupta,1,gupta ruchi,r gupta,gupta ruchi,r gupta,0.6051785192695488,0.8096193,0.6341991341991342,0,0,8,0.3333333333333333,0.83,1,1,1,0.89895767
patil sandeep,sandeep patel,1,patil sandeep,sandeep patel,patil sandeep,sandeep patel,0.6921322307330612,0.5567931,0.5299145299145299,0,0,11,0.3333333333333333,0.92,0,0,1,0.5711926
gautam miss pallak vinod,vinod gautam,1,gautam pallak vinod,vinod gautam,gautam pallak vinod,vinod gautam,0.7927049604689941,0.73310333,0.5077276524644946,0,0,16,0.6666666666666666,1.0,0,1,1,0.89895767
prakash m,men prakash,1,prakash m,men prakash,prakash m,men prakash,0.7277085291469388,0.8153579,0.7053872053872053,0,0,6,0.3333333333333333,0.9,0,1,1,0.89895767
shah rikhav dhananjay,dhananjay r shah,1,shah rikhav dhananjay,dhananjay r shah,shah rikhav dhananjay,dhananjay r shah,0.7387193578923646,0.87472016,0.6337301587301588,0,0,16,0.5,0.93,0,1,1,0.89895767
bhatt kirit amritlal,kirit a bhatt,1,bhatt kirit amritlal,kirit a bhatt,bhatt kirit amritlal,kirit a bhatt,0.7007986339190831,0.78219485,0.7551282051282051,0,0,13,0.5,0.92,0,1,1,0.89895767
chaudhari ronak,ronak chaudhary,1,chaudhari ronak,ronak chaudhary,chaudhari ronak,ronak chaudhary,0.8880576519185039,0.88283527,0.611111111111111,0,0,13,0.3333333333333333,0.93,0,0,1,0.7413408
munshi deepak prabhakar,deepak p munshi,1,munshi deepak prabhakar,deepak p munshi,munshi deepak prabhakar,deepak p munshi,0.8165622731961177,0.82869554,0.7285024154589372,0,0,15,0.5,0.93,1,1,1,0.89895767
patwari himanshu indulal,himanshu i patwari,1,patwari himanshu indulal,himanshu i patwari,patwari himanshu indulal,himanshu i patwari,0.8046559375967426,0.84628767,0.7685185185185185,0,0,15,0.5,0.94,1,1,1,0.89895767
gandhi miss venu rajesh,rajesh gandhi,1,gandhi venu rajesh,rajesh gandhi,gandhi venu rajesh,rajesh gandhi,0.8181477707859465,0.7981154,0.6082621082621084,0,0,14,0.6666666666666666,1.0,1,1,1,0.89895767
khoja mrs shirin altaf,altaf khoja,1,khoja shirin altaf,altaf khoja,khoja shirin altaf,altaf khoja,0.858513092828981,0.80108243,0.5322270322270323,0,0,15,0.6666666666666666,1.0,1,1,1,0.89895767
gadi shabbir saifuddin,shabbir s gadi,1,gadi shabbir saifuddin,shabbir s gadi,gadi shabbir saifuddin,shabbir s gadi,0.6985620084515012,0.75040185,0.712121212121212,0,0,11,0.5,0.92,1,1,1,0.89895767
abichandani vinod kundan lal,v k abichandani,1,abichandani vinod kundan lal,v k abichandani,abichandani vinod kundan lal,v k abichandani,0.7204084685599665,0.63580185,0.6231379731379731,0,0,21,0.16666666666666666,0.85,1,1,1,0.89775467
mansuri zahid allarakha,zahid a mansuri,1,mansuri zahid allarakha,zahid a mansuri,mansuri zahid allarakha,zahid a mansuri,0.767974850318947,0.8071512,0.7507246376811594,0,0,15,0.5,0.93,1,1,1,0.89895767
patel nemi amit,amit n patel,1,patel nemi amit,amit n patel,patel nemi amit,amit n patel,0.718669791356007,0.89104456,0.65,0,0,11,0.5,0.91,0,1,1,0.89895767
shah miss parav dinesh,dinesh p shah,1,shah parav dinesh,dinesh p shah,shah parav dinesh,dinesh p shah,0.8046405627510448,0.86622596,0.6294620412267471,0,0,14,0.5,0.92,0,1,1,0.89895767
modi dilip ambalal,dilip a modi,1,modi dilip ambalal,dilip a modi,modi dilip ambalal,dilip a modi,0.7578981950357077,0.8288311,0.75,0,0,11,0.5,0.91,1,1,1,0.89895767
chaudhari dixit,dixit chaudhary,1,chaudhari dixit,dixit chaudhary,chaudhari dixit,dixit chaudhary,0.8944108066029683,0.86305285,0.6707070707070706,0,0,13,0.3333333333333333,0.93,0,0,1,0.7413408
miss modi nayati dilip kumar,dilip n modi,1,modi nayati dilip kumar,dilip n modi,modi nayati dilip kumar,dilip n modi,0.7592238229610981,0.766539,0.6227053140096618,0,0,17,0.4,0.91,1,1,1,0.89895767
parikh harish ratilal,harish r parikh,1,parikh harish ratilal,harish r parikh,parikh harish ratilal,harish r parikh,0.7801504209734511,0.8079214,0.7936507936507936,0,0,12,0.5,0.93,0,1,1,0.89895767
shah jignesh pravin,jignesh p shah,1,shah jignesh pravin,jignesh p shah,shah jignesh pravin,jignesh p shah,0.843106939649741,0.79938126,0.7456140350877193,0,0,10,0.5,0.92,0,1,1,0.89895767
oza mukul krishnakumar,mukul k oza,1,oza mukul krishnakumar,mukul k oza,oza mukul krishnakumar,mukul k oza,0.7614828196684554,0.8176333,0.6818181818181818,0,0,14,0.5,0.9,1,1,1,0.89895767
fadia mrs alpa ragesh,ragesh fadia,1,fadia alpa ragesh,ragesh fadia,fadia alpa ragesh,ragesh fadia,0.8521230712933444,0.79387856,0.5221755368814193,0,0,14,0.6666666666666666,1.0,1,1,1,0.89895767
doi mo shadab m,shadab doi,1,doi mo shadab m,shadab doi,doi mo shadab m,shadab doi,0.8838620824170854,0.7472089,0.4777777777777777,0,0,10,0.5,1.0,1,1,1,0.89895767
sushma s,sushma shah,1,sushma s,sushma shah,sushma s,sushma shah,0.8236717899643192,0.6710353,0.9454545454545455,0,1,3,0.3333333333333333,0.86,1,1,1,0.89880055
buch umesh dhimantrai,umesh d buch,1,buch umesh dhimantrai,umesh d buch,buch umesh dhimantrai,umesh d buch,0.6936324218121719,0.6758226,0.6904761904761904,0,0,14,0.5,0.91,0,1,1,0.89895767
shah chintan vikram,chintan v shah,1,shah chintan vikram,chintan v shah,shah chintan vikram,chintan v shah,0.7960533495147886,0.6863586,0.7170811644495855,0,0,9,0.5,0.92,0,1,1,0.89895767
bhatt raunaq dushyant kumar,dushyant bhatt,1,bhatt raunaq dushyant kumar,dushyant bhatt,bhatt raunaq dushyant kumar,dushyant bhatt,0.7361825642425424,0.72120476,0.6401314734648068,0,0,18,0.5,1.0,0,1,1,0.89895767
kachhy vishal harikrishna,vishal h kachhy,1,kachhy vishal harikrishna,vishal h kachhy,kachhy vishal harikrishna,vishal h kachhy,0.7774361617559712,0.67106473,0.7333333333333334,0,0,15,0.5,0.93,0,1,1,0.89895767
vyas dharmendra ranjikant,dharmendra r vyas,1,vyas dharmendra ranjikant,dharmendra r vyas,vyas dharmendra ranjikant,dharmendra r vyas,0.762675206520138,0.8341534,0.6516526610644258,0,0,12,0.5,0.94,1,1,1,0.89895767
parakh falguni,falgun parikh,1,parakh falguni,falgun parikh,parakh falguni,falgun parikh,0.6507373074714486,0.6783744,0.4478021978021978,0,0,11,0.0,0.89,0,0,1,0.83828473
patel jagdish magan lal,jagdish m patel,1,patel jagdish magan lal,jagdish m patel,patel jagdish magan lal,jagdish m patel,0.7845709830366477,0.8466599,0.7285024154589372,0,0,12,0.4,0.93,0,1,1,0.89895767
gami jigar indravadan,jigar i gami,1,gami jigar indravadan,jigar i gami,gami jigar indravadan,jigar i gami,0.7184522107402854,0.83641416,0.7182539682539683,0,0,13,0.5,0.91,1,1,1,0.89895767
fatania kamlesh liladhar,kamlesh l fatania,1,fatania kamlesh liladhar,kamlesh l fatania,fatania kamlesh liladhar,kamlesh l fatania,0.7881466318610079,0.80183905,0.7655228758169935,0,0,15,0.5,0.94,1,1,1,0.89895767
shah miss matri kirti kumar,kirti m shah,1,shah matri kirti kumar,kirti m shah,shah matri kirti kumar,kirti m shah,0.7219463784390723,0.786275,0.6843434343434343,0,0,16,0.4,0.91,1,1,1,0.89895767
manoj p b,manoj b patel,1,manoj p b,manoj b patel,manoj p b,manoj b patel,0.7123169210934593,0.6586052,0.9162393162393162,0,1,6,0.5,0.88,0,1,1,0.89880055
parikh rajesh kantilal,rajesh k parikh,1,parikh rajesh kantilal,rajesh k parikh,parikh rajesh kantilal,rajesh k parikh,0.7307536103030228,0.7897404,0.7606060606060606,0,0,14,0.5,0.93,0,1,1,0.89895767
modi mrs sejal tanish,sejal t modi,1,modi sejal tanish,sejal t modi,modi sejal tanish,sejal t modi,0.8345185623264709,0.86408705,0.6116557734204793,0,0,10,0.5,0.91,1,1,1,0.89895767
benani nirav anantray,nirav a benani,1,benani nirav anantray,nirav a benani,benani nirav anantray,nirav a benani,0.7811606789844884,0.73067224,0.746031746031746,0,0,14,0.5,0.92,1,1,1,0.89895767
bhatt nishchal vinayakant,nishchal v bhatt,1,bhatt nishchal vinayakant,nishchal v bhatt,bhatt nishchal vinayakant,nishchal v bhatt,0.7801405524344683,0.69153476,0.7133333333333334,0,0,13,0.5,0.93,0,1,1,0.89895767
jha rajiv anil kumar,rajiv a jha,1,jha rajiv anil kumar,rajiv a jha,jha rajiv anil kumar,rajiv a jha,0.7837392279617611,0.7658569,0.6984848484848486,0,0,11,0.4,0.9,1,1,1,0.89895767
deliwala jignesh atulbhai,jignesh a deliwala,1,deliwala jignesh atulbhai,jignesh a deliwala,deliwala jignesh atulbhai,jignesh a deliwala,0.7660015905960522,0.85730565,0.7585185185185185,0,0,16,0.5,0.94,1,1,1,0.89895767
patel hanee dinesh,dinesh h patel,1,patel hanee dinesh,dinesh h patel,patel hanee dinesh,dinesh h patel,0.7994141214247138,0.8640846,0.48677248677248675,0,0,14,0.5,0.92,0,1,1,0.89895767
marothi dhiraj kumar s o,dhiraj k marothi,1,marothi dhiraj kumar s o,dhiraj k marothi,marothi dhiraj kumar s o,dhiraj k marothi,0.8869743813393464,0.7849455,0.7430555555555555,0,0,13,0.3333333333333333,0.93,1,1,1,0.89895767
shah kamal jitendra,jitendra k shah,1,shah kamal jitendra,jitendra k shah,shah kamal jitendra,jitendra k shah,0.8454560826180498,0.90278727,0.4654970760233918,0,0,17,0.5,0.93,1,1,1,0.89895767
trivedi mrs neeta nitin,neeta n trivedi,1,trivedi neeta nitin,neeta n trivedi,trivedi neeta nitin,neeta n trivedi,0.8590755579474039,0.9298936,0.7742690058479532,0,0,14,0.5,0.93,1,1,1,0.89895767
vanza anil gandalal,anil g vanza,1,vanza anil gandalal,anil g vanza,vanza anil gandalal,anil g vanza,0.7770832151543291,0.7452067,0.7105263157894738,0,0,12,0.5,0.91,1,1,1,0.89895767
shah pranav ashok kumar,pranav a shah,1,shah pranav ashok kumar,pranav a shah,shah pranav ashok kumar,pranav a shah,0.7299356093980784,0.7604016,0.7268673355629877,0,0,13,0.4,0.92,0,1,1,0.89895767
shah hardik ashok kumar,ashok k shah,1,shah hardik ashok kumar,ashok k shah,shah hardik ashok kumar,ashok k shah,0.6491031482139732,0.81535685,0.6467940272288099,0,0,16,0.4,0.91,0,1,1,0.89895767
suthar manoj narayan das,manoj n suthar,1,suthar manoj narayan das,manoj n suthar,suthar manoj narayan das,manoj n suthar,0.7666755465331908,0.6873897,0.6944444444444445,0,0,16,0.4,0.92,0,1,1,0.89895767
brahmbhatt raxit kanubhai,raxit k brahmbhatt,1,brahmbhatt raxit kanubhai,raxit k brahmbhatt,brahmbhatt raxit kanubhai,raxit k brahmbhatt,0.8462026769250097,0.8387623,0.7399999999999999,0,0,18,0.5,0.94,0,1,1,0.89895767
patel mahesh ram bhai,mahesh r patel,1,patel mahesh ram bhai,mahesh r patel,patel mahesh ram bhai,mahesh r patel,0.7905179901520151,0.8294218,0.746031746031746,0,0,13,0.4,0.92,0,1,1,0.89895767
shah miss trupti narendra kumar,trupti n shah,1,shah trupti narendra kumar,trupti n shah,shah trupti narendra kumar,trupti n shah,0.7623428609412082,0.8016571,0.6794871794871794,0,0,16,0.4,0.92,1,1,1,0.89895767
shah viral dilip kumar,viral d shah,1,shah viral dilip kumar,viral d shah,shah viral dilip kumar,viral d shah,0.6990567311288078,0.70193946,0.6818181818181818,0,0,13,0.4,0.91,0,1,1,0.89895767
shah kiran kanilal,kiran k shah,1,shah kiran kanilal,kiran k shah,shah kiran kanilal,kiran k shah,0.6932174284128888,0.88223374,0.7222222222222222,0,0,10,0.5,0.91,0,1,1,0.89895767
shah lopa dilitkumar miss,lopa d shah,1,shah lopa dilitkumar,lopa d shah,shah lopa dilitkumar,lopa d shah,0.6417969663917439,0.7259426,0.6984848484848486,0,0,13,0.5,0.9,1,1,1,0.89895767
patel arvind ramanlal,arvind r patel,1,patel arvind ramanlal,arvind r patel,patel arvind ramanlal,arvind r patel,0.720851469291045,0.77266073,0.746031746031746,0,0,11,0.5,0.92,0,1,1,0.89895767
bhatt vinod magan lal,vinod m bhatt,1,bhatt vinod magan lal,vinod m bhatt,bhatt vinod magan lal,vinod m bhatt,0.7381491404198687,0.6784672,0.7191697191697192,0,0,14,0.4,0.92,0,1,1,0.89895767
talvelkar ajay ranganath,ajay r talvelkar,1,talvelkar ajay ranganath,ajay r talvelkar,talvelkar ajay ranganath,ajay r talvelkar,0.828435605604865,0.88375103,0.7430555555555555,0,0,19,0.5,0.93,0,1,1,0.89895767
chaudhari hardik,hardik chaudhary,1,chaudhari hardik,hardik chaudhary,chaudhari hardik,hardik chaudhary,0.8967944698997071,0.8639179,0.75,0,0,12,0.3333333333333333,0.94,0,0,1,0.88654673
patel miss roshani mayank kumar,mayank r patel,1,patel roshani mayank kumar,mayank r patel,patel roshani mayank kumar,mayank r patel,0.7418302987520434,0.8066168,0.6150516150516151,0,0,20,0.4,0.92,0,1,1,0.89895767
chaudhari dhaval,dhaval chaudhary,1,chaudhari dhaval,dhaval chaudhary,chaudhari dhaval,dhaval chaudhary,0.8836713756383707,0.9235027,0.7724358974358975,0,0,12,0.3333333333333333,0.94,0,0,1,0.88654673
dave dipen rajnikant,dipen r dave,1,dave dipen rajnikant,dipen r dave,dave dipen rajnikant,dipen r dave,0.7506851384724946,0.6606244,0.7550000000000001,0,0,12,0.5,0.91,0,1,1,0.89895767
chudasama naresh kanti lal,naresh k chudasama,1,chudasama naresh kanti lal,naresh k chudasama,chudasama naresh kanti lal,naresh k chudasama,0.8287800154164567,0.729548,0.7492877492877493,0,0,19,0.4,0.94,1,1,1,0.89895767
patel mehul sudam,mehul s patel,1,patel mehul sudam,mehul s patel,patel mehul sudam,mehul s patel,0.8194745906958475,0.8860849,0.6795557383792677,0,0,11,0.5,0.92,0,1,1,0.89895767
shah kaku ratilal,kaku r shah,1,shah kaku ratilal,kaku r shah,shah kaku ratilal,kaku r shah,0.7274766584680712,0.8056043,0.7308377896613191,0,0,10,0.5,0.9,0,1,1,0.89895767
singh kamljit,kamaljit singh,1,singh kamljit,kamaljit singh,singh kamljit,kamaljit singh,0.7591897815446167,0.69174457,0.6302401302401303,0,0,13,0.3333333333333333,0.96,0,0,1,0.88654673
chaudhari nilay,nilay chaudhary,1,chaudhari nilay,nilay chaudhary,chaudhari nilay,nilay chaudhary,0.8804477719667982,0.84756345,0.6707070707070706,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
tiwari ravi shanker,ravi s tiwari,1,tiwari ravi shanker,ravi s tiwari,tiwari ravi shanker,ravi s tiwari,0.7531708221210985,0.8318014,0.7408906882591092,0,0,13,0.5,0.92,1,1,1,0.89895767
patel aashutosh,ashutosh patel,1,patel aashutosh,ashutosh patel,patel aashutosh,ashutosh patel,0.8686937937312073,0.7388113,0.5603174603174603,0,0,13,0.3333333333333333,0.97,0,0,1,0.88654673
triapathi jayesh r,jayesh r tripathi,1,triapathi jayesh r,jayesh r tripathi,triapathi jayesh r,jayesh r tripathi,0.7050402971299291,0.70301986,0.6012081600316894,0,0,16,0.5,0.97,1,0,1,0.8841986
choudhary rakesh,rajesh choudhary,1,choudhary rakesh,rajesh choudhary,choudhary rakesh,rajesh choudhary,0.7228753246545481,0.68040043,0.7211538461538461,0,0,14,0.3333333333333333,0.94,0,0,1,0.88654673
amroliwala rakesh chandrakant,rakesh c amroliwala,1,amroliwala rakesh chandrakant,rakesh c amroliwala,amroliwala rakesh chandrakant,rakesh c amroliwala,0.8469251118618301,0.8010012,0.7447065940713854,0,0,20,0.5,0.94,1,1,1,0.89895767
gupta vishal sushil,vishal s gupta,1,gupta vishal sushil,vishal s gupta,gupta vishal sushil,vishal s gupta,0.7695677318531827,0.86097443,0.6367053998632946,0,0,12,0.5,0.92,1,1,1,0.89895767
mehta avanish gunvant,avanish g mehta,1,mehta avanish gunvant,avanish g mehta,mehta avanish gunvant,avanish g mehta,0.7270906569275222,0.6927533,0.6747252747252747,0,0,12,0.5,0.93,1,1,1,0.89895767
patil priyanka,priyanka patel,1,patil priyanka,priyanka patel,patil priyanka,priyanka patel,0.7469037215777563,0.6323396,0.7896103896103897,0,0,12,0.3333333333333333,0.93,1,0,1,0.640549
marfatia yogesh shashikant,yogesh s marfatia,1,marfatia yogesh shashikant,yogesh s marfatia,marfatia yogesh shashikant,yogesh s marfatia,0.8371349405377873,0.7796758,0.7277526395173454,0,0,18,0.5,0.94,1,1,1,0.89895767
patel jitendra vinbhai,jitendra v patel,1,patel jitendra vinbhai,jitendra v patel,patel jitendra vinbhai,jitendra v patel,0.7438699933402667,0.8068653,0.6942640692640693,0,0,12,0.5,0.93,1,1,1,0.89895767
sheth lukman,lukman seth,1,sheth lukman,lukman seth,sheth lukman,lukman seth,0.8252556218241621,0.65904146,0.39141414141414144,0,0,11,0.3333333333333333,0.96,0,0,1,0.88654673
zaveri pradeep navin chandra,pradeep n zaveri,1,zaveri pradeep navin chandra,pradeep n zaveri,zaveri pradeep navin chandra,pradeep n zaveri,0.8098625342865204,0.69592965,0.6904761904761904,0,0,16,0.4,0.93,1,1,1,0.89895767
chaudhari priti,priti chaudhary,1,chaudhari priti,priti chaudhary,chaudhari priti,priti chaudhary,0.8634974175570207,0.9018629,0.6707070707070706,0,0,13,0.3333333333333333,0.93,1,0,1,0.7413408
patel deepak,deepak patil,1,patel deepak,deepak patil,patel deepak,deepak patil,0.7095475980775703,0.60814977,0.626984126984127,0,0,11,0.3333333333333333,0.92,0,0,1,0.7078203
shroff nishith hirlal,nishith h shroff,1,shroff nishith hirlal,nishith h shroff,shroff nishith hirlal,nishith h shroff,0.8076135606789272,0.89065236,0.6805555555555555,0,0,13,0.5,0.93,0,1,1,0.89895767
damania pradip raman lal,pradip r damania,1,damania pradip raman lal,pradip r damania,damania pradip raman lal,pradip r damania,0.8548305519807547,0.7429584,0.7430555555555555,0,0,13,0.4,0.93,1,1,1,0.89895767
gami samir prabhulal,samir p gami,1,gami samir prabhulal,samir p gami,gami samir prabhulal,samir p gami,0.7141905601866835,0.7914953,0.7555555555555555,0,0,13,0.5,0.91,1,1,1,0.89895767
shastri digant dhruvkumar,digant d shastri,1,shastri digant dhruvkumar,digant d shastri,shastri digant dhruvkumar,digant d shastri,0.7143332779285596,0.7504192,0.7341666666666667,0,0,17,0.5,0.93,1,1,1,0.89895767
wadia farida hoshang,farida h wadia,1,wadia farida hoshang,farida h wadia,wadia farida hoshang,farida h wadia,0.8116489356456223,0.8066118,0.7571428571428571,0,0,12,0.5,0.92,1,1,1,0.89895767
parikh madhukar vadilal,madhukar v parikh,1,parikh madhukar vadilal,madhukar v parikh,parikh madhukar vadilal,madhukar v parikh,0.7772994552483422,0.85449874,0.7539428815004262,0,0,13,0.5,0.94,0,1,1,0.89895767
bhagat ajit kumar makanbhai,ajit m bhagat,1,bhagat ajit kumar makanbhai,ajit m bhagat,bhagat ajit kumar makanbhai,ajit m bhagat,0.66026564245918,0.72054636,0.6733143399810065,0,0,18,0.4,0.92,0,1,1,0.89895767
patel ghanshyam virjibhai,ghanshyam v patel,1,patel ghanshyam virjibhai,ghanshyam v patel,patel ghanshyam virjibhai,ghanshyam v patel,0.6976872094090978,0.8118744,0.6077224736048265,0,0,14,0.5,0.94,0,1,1,0.89895767
vaghela ashwin babubhai,ashwin b vaghela,1,vaghela ashwin babubhai,ashwin b vaghela,vaghela ashwin babubhai,ashwin b vaghela,0.7694679375705429,0.8085029,0.7318840579710145,0,0,15,0.5,0.93,1,1,1,0.89895767
kathiria vinod kumar ravjibhai,vinod r kathiria,1,kathiria vinod kumar ravjibhai,vinod r kathiria,kathiria vinod kumar ravjibhai,vinod r kathiria,0.6759097291694265,0.7497138,0.6777777777777777,0,0,19,0.4,0.93,1,1,1,0.89895767
patel ashwin bavaji,ashwin b patel,1,patel ashwin bavaji,ashwin b patel,patel ashwin bavaji,ashwin b patel,0.7237358000092002,0.85797966,0.6135338345864662,0,0,11,0.5,0.92,0,1,1,0.89895767
thummar bhupendra kumar narshinbhai,bhupendra n thummar,1,thummar bhupendra kumar narshinbhai,bhupendra n thummar,thummar bhupendra kumar narshinbhai,bhupendra n thummar,0.7589501581599052,0.71733797,0.7072681704260652,0,0,22,0.4,0.94,1,1,1,0.89895767
patil ashish,ashish patel,1,patil ashish,ashish patel,patil ashish,ashish patel,0.6477634745437126,0.5463104,0.5555555555555555,0,0,11,0.3333333333333333,0.92,0,0,1,0.56464946
agrawal miss shruti b,b s agrawal,1,agrawal shruti b,b s agrawal,agrawal shruti b,b s agrawal,0.7181572089096627,0.8453865,0.6454124579124579,0,0,13,0.5,0.9,0,1,1,0.89895767
moses miss neena ashwinkumar,neena a moses,1,moses neena ashwinkumar,neena a moses,moses neena ashwinkumar,neena a moses,0.7305241619943335,0.7338032,0.701226309921962,0,0,16,0.5,0.92,1,1,1,0.89895767
bhavsar swapnil hareshkumar,swapnil h bhavsar,1,bhavsar swapnil hareshkumar,swapnil h bhavsar,bhavsar swapnil hareshkumar,swapnil h bhavsar,0.8082554721513561,0.6885898,0.739288307915759,0,0,15,0.5,0.94,0,1,1,0.89895767
vaishnani jignesh babulal,jignesh b vaishnani,1,vaishnani jignesh babulal,jignesh b vaishnani,vaishnani jignesh babulal,jignesh b vaishnani,0.7985504796355967,0.8315463,0.7621052631578947,0,0,18,0.5,0.94,1,1,1,0.89895767
singh ramesh prasad,ramesh p singh,1,singh ramesh prasad,ramesh p singh,singh ramesh prasad,ramesh p singh,0.7920871308853913,0.84637296,0.6367053998632946,0,0,12,0.5,0.92,0,1,1,0.89895767
patil hemant,hemant patel,1,patil hemant,hemant patel,patil hemant,hemant patel,0.7247796820797882,0.43916988,0.6111111111111112,0,0,12,0.3333333333333333,0.92,0,0,1,0.7301133
patel divyeshkumar,divyeshkumar v patel,1,patel divyeshkumar,divyeshkumar v patel,patel divyeshkumar,divyeshkumar v patel,0.9859245566845294,0.8831079,0.7055555555555556,0,0,14,0.6666666666666666,1.0,0,1,1,0.89895767
sunil p,sunil patki,1,sunil p,sunil patki,sunil p,sunil patki,0.5418019932870605,0.7345191,0.9272727272727272,0,1,4,0.3333333333333333,0.83,0,1,1,0.8939444
katara kiran,k kiran,1,katara kiran,k kiran,katara kiran,k kiran,0.6545889941680579,0.76085067,0.7892857142857144,0,0,5,0.3333333333333333,0.83,0,1,1,0.89895767
divya pal,p divya,1,divya pal,p divya,divya pal,p divya,0.8423424648022697,0.80081224,0.7566137566137566,0,0,6,0.3333333333333333,0.88,1,1,1,0.89895767
latha m s,m sri latha,1,latha m s,m sri latha,latha m s,m sri latha,0.792861297243159,0.7648778,0.42424242424242414,0,0,10,0.5,0.9,1,1,1,0.89895767
padma g,gvrao padma,1,padma g,gvrao padma,padma g,gvrao padma,0.5617407908620498,0.82952523,0.45598845598845594,0,0,8,0.3333333333333333,0.83,1,1,1,0.89895767
premanand raya,premanand r,1,premanand raya,premanand r,premanand raya,premanand r,0.8418694136793434,0.6848459,0.9571428571428571,0,1,3,0.3333333333333333,0.9,0,1,1,0.89880055
srinivas kumar p v,srinivas v k,1,srinivas kumar p v,srinivas v k,srinivas kumar p v,srinivas v k,0.8594358855032036,0.7803941,0.9166666666666666,0,1,8,0.4,0.91,0,1,1,0.89880055
bommi gowrisankar,gowrishankar b,1,bommi gowrisankar,gowrishankar b,bommi gowrisankar,gowrishankar b,0.5955778664686986,0.65827346,0.6876750700280111,0,0,9,0.0,0.84,0,0,1,0.83828473
kanthiteja g,gorripati kanthiteja,1,kanthiteja g,gorripati kanthiteja,kanthiteja g,gorripati kanthiteja,0.6678878995841907,0.788343,0.48888888888888893,0,0,12,0.3333333333333333,0.91,1,1,1,0.89895767
prasad n,nrv prasad,1,prasad n,nrv prasad,prasad n,nrv prasad,0.5635386262189004,0.82148707,0.7154761904761905,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
rami naidu setti,rami naidu s,1,rami naidu setti,rami naidu s,rami naidu setti,rami naidu s,0.7610083859025792,0.8618098,0.95,0,1,4,0.5,0.91,1,1,1,0.89880055
srinivas b,srinivas bvv,1,srinivas b,srinivas bvv,srinivas b,srinivas bvv,0.6719783965930306,0.81270146,0.9666666666666667,0,1,2,0.3333333333333333,0.91,0,1,1,0.89880055
uma mahesh k r,reddy krr uma mahesh,1,uma mahesh k r,reddy krr uma mahesh,uma mahesh k r,reddy krr uma mahesh,0.6179069264988252,0.71793014,0.5494708994708996,0,0,14,0.3333333333333333,0.83,1,1,1,0.89895767
prasad a,asv prasad,1,prasad a,asv prasad,prasad a,asv prasad,0.6085808710159325,0.75008243,0.7666666666666666,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
k prasad,prasad kls,1,k prasad,prasad kls,k prasad,prasad kls,0.5606828623041106,0.876108,0.7833333333333333,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
prasad k,kvn prasad,1,prasad k,kvn prasad,prasad k,kvn prasad,0.5671584328027083,0.718609,0.7154761904761905,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
sudharani m,menda sudharani,1,sudharani m,menda sudharani,sudharani m,menda sudharani,0.6971874324647049,0.79364645,0.6919191919191919,0,0,8,0.3333333333333333,0.9,1,1,1,0.89895767
r prasad,prasad rrg,1,r prasad,prasad rrg,r prasad,prasad rrg,0.5797385574305681,0.836541,0.7154761904761905,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
